"","Income","Education"
"7225",32303,"BD"
"7226",52500,"Grad"
"7227",27687,"HS"
"7228",35306,"AD"
"7229",45305,"BD"
"7230",54172,"Grad"
"7231",25108,"HS"
"7232",25686,"AD"
"7233",45488,"BD"
"7234",54107,"Grad"
"7235",41433,"HS"
"7236",44683,"AD"
"7237",55911,"BD"
"7238",107238,"Grad"
"7239",18262,"HS"
"7240",21557,"AD"
"7241",34929,"BD"
"7242",43463,"Grad"
"7243",19954,"HS"
"7244",25842,"AD"
"7245",43207,"BD"
"7246",58791,"Grad"
"7247",33086,"HS"
"7248",18398,"AD"
"7249",12356,"BD"
"7250",53049,"Grad"
"7251",21917,"HS"
"7252",26400,"AD"
"7253",39704,"BD"
"7254",57888,"Grad"
"7255",21857,"HS"
"7256",26847,"AD"
"7257",41516,"BD"
"7258",68077,"Grad"
"7259",27114,"HS"
"7260",30631,"AD"
"7261",45528,"BD"
"7262",52851,"Grad"
"7263",26637,"HS"
"7264",28962,"AD"
"7265",34216,"BD"
"7266",47500,"Grad"
"7267",30337,"HS"
"7268",36526,"AD"
"7269",46649,"BD"
"7270",57115,"Grad"
"7271",29552,"HS"
"7272",33098,"AD"
"7273",45418,"BD"
"7274",57428,"Grad"
"7275",21929,"HS"
"7276",25269,"AD"
"7277",37766,"BD"
"7278",53603,"Grad"
"7279",24972,"HS"
"7280",31315,"AD"
"7281",41744,"BD"
"7282",55151,"Grad"
"7283",21525,"HS"
"7284",25704,"AD"
"7285",36475,"BD"
"7286",12045,"Grad"
"7287",23849,"HS"
"7288",21842,"AD"
"7289",33173,"BD"
"7290",53923,"Grad"
"7291",20612,"HS"
"7292",23724,"AD"
"7293",30885,"BD"
"7294",41789,"Grad"
"7295",26446,"HS"
"7296",25981,"AD"
"7297",44708,"BD"
"7298",49440,"Grad"
"7299",21522,"HS"
"7300",24097,"AD"
"7301",45694,"BD"
"7302",42222,"Grad"
"7303",28127,"HS"
"7304",31616,"AD"
"7305",41726,"BD"
"7306",54977,"Grad"
"7307",30297,"HS"
"7308",38291,"AD"
"7309",52522,"BD"
"7310",64622,"Grad"
"7311",25204,"HS"
"7312",30913,"AD"
"7313",38573,"BD"
"7314",50578,"Grad"
"7315",25625,"HS"
"7316",33768,"AD"
"7317",42574,"BD"
"7318",60780,"Grad"
"7319",25732,"HS"
"7320",31174,"AD"
"7321",43654,"BD"
"7322",54998,"Grad"
"7323",24443,"HS"
"7324",30175,"AD"
"7325",39934,"BD"
"7326",51550,"Grad"
"7327",30459,"HS"
"7328",35323,"AD"
"7329",42778,"BD"
"7330",54090,"Grad"
"7331",25781,"HS"
"7332",29910,"AD"
"7333",39033,"BD"
"7334",52369,"Grad"
"7335",27185,"HS"
"7336",33622,"AD"
"7337",48488,"BD"
"7338",56921,"Grad"
"7339",27519,"HS"
"7340",29951,"AD"
"7341",42009,"BD"
"7342",49395,"Grad"
"7343",29741,"HS"
"7344",34918,"AD"
"7345",41921,"BD"
"7346",59521,"Grad"
"7347",27350,"HS"
"7348",34586,"AD"
"7349",49112,"BD"
"7350",60532,"Grad"
"7351",28415,"HS"
"7352",31892,"AD"
"7353",44665,"BD"
"7354",54810,"Grad"
"7355",26174,"HS"
"7356",29823,"AD"
"7357",39649,"BD"
"7358",44594,"Grad"
"7359",33130,"HS"
"7360",39520,"AD"
"7361",56385,"BD"
"7362",74447,"Grad"
"7363",28476,"HS"
"7364",34086,"AD"
"7365",46786,"BD"
"7366",56866,"Grad"
"7367",25447,"HS"
"7368",31079,"AD"
"7369",39639,"BD"
"7370",53989,"Grad"
"7371",26201,"HS"
"7372",32490,"AD"
"7373",45148,"BD"
"7374",51784,"Grad"
"7375",28432,"HS"
"7376",31653,"AD"
"7377",43793,"BD"
"7378",51577,"Grad"
"7379",30396,"HS"
"7380",32265,"AD"
"7381",40811,"BD"
"7382",50986,"Grad"
"7383",29571,"HS"
"7384",33791,"AD"
"7385",44470,"BD"
"7386",58310,"Grad"
"7387",27250,"HS"
"7388",30785,"AD"
"7389",48750,"BD"
"7390",55096,"Grad"
"7391",26837,"HS"
"7392",31015,"AD"
"7393",41339,"BD"
"7394",50213,"Grad"
"7395",26878,"HS"
"7396",34530,"AD"
"7397",42833,"BD"
"7398",54634,"Grad"
"7399",28082,"HS"
"7400",35785,"AD"
"7401",50946,"BD"
"7402",64406,"Grad"
"7403",28525,"HS"
"7404",31549,"AD"
"7405",42708,"BD"
"7406",51326,"Grad"
"7407",30146,"HS"
"7408",32819,"AD"
"7409",45847,"BD"
"7410",53650,"Grad"
"7411",28133,"HS"
"7412",34455,"AD"
"7413",42822,"BD"
"7414",58659,"Grad"
"7415",27997,"HS"
"7416",33757,"AD"
"7417",47390,"BD"
"7418",58405,"Grad"
"7419",29204,"HS"
"7420",32235,"AD"
"7421",45862,"BD"
"7422",56931,"Grad"
"7423",36267,"HS"
"7424",46010,"AD"
"7425",64499,"BD"
"7426",81979,"Grad"
"7427",25436,"HS"
"7428",36187,"AD"
"7429",67646,"BD"
"7430",86080,"Grad"
"7431",28599,"HS"
"7432",33151,"AD"
"7433",46871,"BD"
"7434",56306,"Grad"
"7435",26912,"HS"
"7436",34353,"AD"
"7437",45668,"BD"
"7438",59231,"Grad"
"7439",29895,"HS"
"7440",35293,"AD"
"7441",49970,"BD"
"7442",60075,"Grad"
"7443",27514,"HS"
"7444",33223,"AD"
"7445",46932,"BD"
"7446",56105,"Grad"
"7447",32831,"HS"
"7448",42630,"AD"
"7449",60031,"BD"
"7450",73033,"Grad"
"7451",28522,"HS"
"7452",31417,"AD"
"7453",38405,"BD"
"7454",55434,"Grad"
"7455",28948,"HS"
"7456",32662,"AD"
"7457",45072,"BD"
"7458",57624,"Grad"
"7459",22893,"HS"
"7460",31163,"AD"
"7461",34962,"BD"
"7462",56825,"Grad"
"7463",39977,"HS"
"7464",44143,"AD"
"7465",64532,"BD"
"7466",82994,"Grad"
"7467",28904,"HS"
"7468",37966,"AD"
"7469",49478,"BD"
"7470",63798,"Grad"
"7471",31397,"HS"
"7472",39378,"AD"
"7473",51292,"BD"
"7474",60476,"Grad"
"7475",36908,"HS"
"7476",47353,"AD"
"7477",60285,"BD"
"7478",70977,"Grad"
"7479",31717,"HS"
"7480",43424,"AD"
"7481",63275,"BD"
"7482",78985,"Grad"
"7483",25169,"HS"
"7484",32105,"AD"
"7485",41833,"BD"
"7486",54846,"Grad"
"7487",31910,"HS"
"7488",38781,"AD"
"7489",56225,"BD"
"7490",64972,"Grad"
"7491",28645,"HS"
"7492",36050,"AD"
"7493",48144,"BD"
"7494",65207,"Grad"
"7495",29287,"HS"
"7496",33542,"AD"
"7497",43250,"BD"
"7498",56010,"Grad"
"7499",28534,"HS"
"7500",34184,"AD"
"7501",35313,"BD"
"7502",54237,"Grad"
"7503",27773,"HS"
"7504",32473,"AD"
"7505",42188,"BD"
"7506",48914,"Grad"
"7507",28892,"HS"
"7508",31774,"AD"
"7509",46399,"BD"
"7510",59022,"Grad"
"7511",36214,"HS"
"7512",46024,"AD"
"7513",62970,"BD"
"7514",80687,"Grad"
"7515",28539,"HS"
"7516",32697,"AD"
"7517",43770,"BD"
"7518",61564,"Grad"
"7519",26741,"HS"
"7520",31191,"AD"
"7521",51471,"BD"
"7522",54227,"Grad"
"7523",30912,"HS"
"7524",33378,"AD"
"7525",38411,"BD"
"7526",53056,"Grad"
"7527",30479,"HS"
"7528",36067,"AD"
"7529",45526,"BD"
"7530",61686,"Grad"
"7531",28451,"HS"
"7532",34681,"AD"
"7533",44563,"BD"
"7534",57457,"Grad"
"7535",29325,"HS"
"7536",31483,"AD"
"7537",36960,"BD"
"7538",51098,"Grad"
"7539",28056,"HS"
"7540",35256,"AD"
"7541",49650,"BD"
"7542",52102,"Grad"
"7543",31864,"HS"
"7544",41933,"AD"
"7545",64799,"BD"
"7546",93972,"Grad"
"7547",30185,"HS"
"7548",34362,"AD"
"7549",40336,"BD"
"7550",48774,"Grad"
"7551",26213,"HS"
"7552",30000,"AD"
"7553",40739,"BD"
"7554",53348,"Grad"
"7555",26368,"HS"
"7556",31884,"AD"
"7557",44819,"BD"
"7558",57346,"Grad"
"7559",25543,"HS"
"7560",30664,"AD"
"7561",33353,"BD"
"7562",55343,"Grad"
"7563",17817,"HS"
"7564",25448,"AD"
"7565",36173,"BD"
"7566",60917,"Grad"
"7567",25975,"HS"
"7568",28009,"AD"
"7569",41682,"BD"
"7570",48813,"Grad"
"7571",20688,"HS"
"7572",26137,"AD"
"7573",34229,"BD"
"7574",52667,"Grad"
"7575",18849,"HS"
"7576",27055,"AD"
"7577",35654,"BD"
"7578",39013,"Grad"
"7579",25710,"HS"
"7580",29345,"AD"
"7581",37721,"BD"
"7582",48184,"Grad"
"7583",23489,"HS"
"7584",28072,"AD"
"7585",43229,"BD"
"7586",54125,"Grad"
"7587",25093,"HS"
"7588",27494,"AD"
"7589",38134,"BD"
"7590",60500,"Grad"
"7591",21987,"HS"
"7592",28443,"AD"
"7593",38101,"BD"
"7594",46818,"Grad"
"7595",24080,"HS"
"7596",27662,"AD"
"7597",35379,"BD"
"7598",49485,"Grad"
"7599",24124,"HS"
"7600",28275,"AD"
"7601",41828,"BD"
"7602",52725,"Grad"
"7603",27822,"HS"
"7604",35104,"AD"
"7605",49661,"BD"
"7606",61204,"Grad"
"7607",26027,"HS"
"7608",27794,"AD"
"7609",41926,"BD"
"7610",53750,"Grad"
"7611",33136,"HS"
"7612",37310,"AD"
"7613",41152,"BD"
"7614",81813,"Grad"
"7615",23644,"HS"
"7616",27875,"AD"
"7617",41276,"BD"
"7618",57045,"Grad"
"7619",21962,"HS"
"7620",27134,"AD"
"7621",41210,"BD"
"7622",51207,"Grad"
"7623",25797,"HS"
"7624",30887,"AD"
"7625",42606,"BD"
"7626",56005,"Grad"
"7627",25108,"HS"
"7628",32182,"AD"
"7629",50725,"BD"
"7630",59511,"Grad"
"7631",22817,"HS"
"7632",25276,"AD"
"7633",27000,"BD"
"7634",52308,"Grad"
"7635",22247,"HS"
"7636",25571,"AD"
"7637",35640,"BD"
"7638",43964,"Grad"
"7639",24967,"HS"
"7640",19234,"AD"
"7641",46364,"BD"
"7642",42045,"Grad"
"7643",25910,"HS"
"7644",27971,"AD"
"7645",40768,"BD"
"7646",46149,"Grad"
"7647",23196,"HS"
"7648",27595,"AD"
"7649",43445,"BD"
"7650",49732,"Grad"
"7651",25808,"HS"
"7652",30123,"AD"
"7653",45244,"BD"
"7654",54146,"Grad"
"7655",26324,"HS"
"7656",32049,"AD"
"7657",43641,"BD"
"7658",60561,"Grad"
"7659",28685,"HS"
"7660",32396,"AD"
"7661",45950,"BD"
"7662",50764,"Grad"
"7663",29729,"HS"
"7664",32969,"AD"
"7665",38234,"BD"
"7666",44910,"Grad"
"7667",27747,"HS"
"7668",32442,"AD"
"7669",44328,"BD"
"7670",55348,"Grad"
"7671",27060,"HS"
"7672",35391,"AD"
"7673",49300,"BD"
"7674",51522,"Grad"
"7675",25195,"HS"
"7676",24329,"AD"
"7677",38103,"BD"
"7678",43221,"Grad"
"7679",25265,"HS"
"7680",31780,"AD"
"7681",43697,"BD"
"7682",56688,"Grad"
"7683",25526,"HS"
"7684",26744,"AD"
"7685",40706,"BD"
"7686",53672,"Grad"
"7687",25936,"HS"
"7688",31121,"AD"
"7689",45873,"BD"
"7690",58884,"Grad"
"7691",27897,"HS"
"7692",32165,"AD"
"7693",49954,"BD"
"7694",48642,"Grad"
"7695",26586,"HS"
"7696",32037,"AD"
"7697",47727,"BD"
"7698",53674,"Grad"
"7699",30784,"HS"
"7700",34013,"AD"
"7701",42089,"BD"
"7702",44767,"Grad"
"7703",24681,"HS"
"7704",26295,"AD"
"7705",42209,"BD"
"7706",42813,"Grad"
"7707",29164,"HS"
"7708",36492,"AD"
"7709",44686,"BD"
"7710",46691,"Grad"
"7711",26238,"HS"
"7712",26645,"AD"
"7713",40147,"BD"
"7714",56141,"Grad"
"7715",25649,"HS"
"7716",30308,"AD"
"7717",43559,"BD"
"7718",57674,"Grad"
"7719",25136,"HS"
"7720",27224,"AD"
"7721",38822,"BD"
"7722",48775,"Grad"
"7723",26199,"HS"
"7724",32432,"AD"
"7725",42123,"BD"
"7726",54768,"Grad"
"7727",26790,"HS"
"7728",30026,"AD"
"7729",41832,"BD"
"7730",49851,"Grad"
"7731",25444,"HS"
"7732",29402,"AD"
"7733",42140,"BD"
"7734",50083,"Grad"
"7735",25480,"HS"
"7736",26785,"AD"
"7737",38468,"BD"
"7738",46250,"Grad"
"7739",24609,"HS"
"7740",30639,"AD"
"7741",42265,"BD"
"7742",54271,"Grad"
"7743",21310,"HS"
"7744",26719,"AD"
"7745",37448,"BD"
"7746",27502,"HS"
"7747",32081,"AD"
"7748",49532,"BD"
"7749",61243,"Grad"
"7750",23817,"HS"
"7751",26199,"AD"
"7752",35195,"BD"
"7753",51802,"Grad"
"7754",29860,"HS"
"7755",35348,"AD"
"7756",44816,"BD"
"7757",58257,"Grad"
"7758",26427,"HS"
"7759",30316,"AD"
"7760",36932,"BD"
"7761",44464,"Grad"
"7762",25712,"HS"
"7763",31535,"AD"
"7764",46209,"BD"
"7765",56481,"Grad"
"7766",24307,"HS"
"7767",28025,"AD"
"7768",44973,"BD"
"7769",57450,"Grad"
"7770",28733,"HS"
"7771",34093,"AD"
"7772",43786,"BD"
"7773",65795,"Grad"
"7774",25780,"HS"
"7775",27230,"AD"
"7776",44063,"BD"
"7777",45057,"Grad"
"7778",21798,"HS"
"7779",25042,"AD"
"7780",38359,"BD"
"7781",43750,"Grad"
"7782",26023,"HS"
"7783",30476,"AD"
"7784",45694,"BD"
"7785",44527,"Grad"
"7786",24569,"HS"
"7787",26682,"AD"
"7788",40360,"BD"
"7789",52625,"Grad"
"7790",25473,"HS"
"7791",32539,"AD"
"7792",51175,"BD"
"7793",65831,"Grad"
"7794",26702,"HS"
"7795",28265,"AD"
"7796",38465,"BD"
"7797",34250,"Grad"
"7798",23461,"HS"
"7799",23333,"AD"
"7800",45838,"BD"
"7801",50743,"Grad"
"7802",25882,"HS"
"7803",30337,"AD"
"7804",41926,"BD"
"7805",54133,"Grad"
"7806",26998,"HS"
"7807",31492,"AD"
"7808",42287,"BD"
"7809",53592,"Grad"
"7810",26311,"HS"
"7811",30130,"AD"
"7812",41038,"BD"
"7813",57997,"Grad"
"7814",29872,"HS"
"7815",28661,"AD"
"7816",33977,"BD"
"7817",55000,"Grad"
"7818",28466,"HS"
"7819",31260,"AD"
"7820",42659,"BD"
"7821",60150,"Grad"
"7822",25252,"HS"
"7823",31504,"AD"
"7824",42600,"BD"
"7825",67106,"Grad"
"7826",23630,"HS"
"7827",24519,"AD"
"7828",41422,"BD"
"7829",49063,"Grad"
"7830",23037,"HS"
"7831",28714,"AD"
"7832",36333,"BD"
"7833",55481,"Grad"
"7834",26875,"HS"
"7835",28039,"AD"
"7836",40103,"BD"
"7837",56364,"Grad"
"7838",27416,"HS"
"7839",29545,"AD"
"7840",42138,"BD"
"7841",48793,"Grad"
"7842",29455,"HS"
"7843",32170,"AD"
"7844",41726,"BD"
"7845",53409,"Grad"
"7846",23196,"HS"
"7847",31389,"AD"
"7848",42148,"BD"
"7849",59978,"Grad"
"7850",29107,"HS"
"7851",27434,"AD"
"7852",34423,"BD"
"7853",43347,"Grad"
"7854",27774,"HS"
"7855",31749,"AD"
"7856",41090,"BD"
"7857",51621,"Grad"
"7858",22878,"HS"
"7859",28093,"AD"
"7860",40848,"BD"
"7861",48438,"Grad"
"7862",23084,"HS"
"7863",25137,"AD"
"7864",40923,"BD"
"7865",54265,"Grad"
"7866",27404,"HS"
"7867",30794,"AD"
"7868",39700,"BD"
"7869",60074,"Grad"
"7870",27555,"HS"
"7871",30361,"AD"
"7872",41679,"BD"
"7873",52854,"Grad"
"7874",23837,"HS"
"7875",27620,"AD"
"7876",38729,"BD"
"7877",45625,"Grad"
"7878",27323,"HS"
"7879",28810,"AD"
"7880",39022,"BD"
"7881",55538,"Grad"
"7882",22858,"HS"
"7883",26289,"AD"
"7884",39428,"BD"
"7885",51553,"Grad"
"7886",29349,"HS"
"7887",30825,"AD"
"7888",41538,"BD"
"7889",48372,"Grad"
"7890",28443,"HS"
"7891",32216,"AD"
"7892",40724,"BD"
"7893",51114,"Grad"
"7894",25775,"HS"
"7895",28742,"AD"
"7896",36747,"BD"
"7897",52009,"Grad"
"7898",25679,"HS"
"7899",32450,"AD"
"7900",48616,"BD"
"7901",57500,"Grad"
"7902",20939,"HS"
"7903",26971,"AD"
"7904",33906,"BD"
"7905",45467,"Grad"
"7906",26500,"HS"
"7907",30763,"AD"
"7908",36042,"BD"
"7909",45662,"Grad"
"7910",30891,"HS"
"7911",37582,"AD"
"7912",52830,"BD"
"7913",64402,"Grad"
"7914",26529,"HS"
"7915",28875,"AD"
"7916",41466,"BD"
"7917",53598,"Grad"
"7918",27771,"HS"
"7919",35047,"AD"
"7920",51901,"BD"
"7921",70557,"Grad"
"7922",25497,"HS"
"7923",29962,"AD"
"7924",37336,"BD"
"7925",51192,"Grad"
"7926",23057,"HS"
"7927",27214,"AD"
"7928",34015,"BD"
"7929",48649,"Grad"
"7930",23099,"HS"
"7931",25077,"AD"
"7932",32024,"BD"
"7933",50796,"Grad"
"7934",25044,"HS"
"7935",30210,"AD"
"7936",39996,"BD"
"7937",52105,"Grad"
"7938",23579,"HS"
"7939",27356,"AD"
"7940",38571,"BD"
"7941",51591,"Grad"
"7942",24076,"HS"
"7943",30712,"AD"
"7944",45144,"BD"
"7945",50086,"Grad"
"7946",26745,"HS"
"7947",31072,"AD"
"7948",43130,"BD"
"7949",46473,"Grad"
"7950",24671,"HS"
"7951",25124,"AD"
"7952",29432,"BD"
"7953",39813,"Grad"
"7954",23158,"HS"
"7955",31642,"AD"
"7956",36750,"BD"
"7957",41875,"Grad"
"7958",30603,"HS"
"7959",36341,"AD"
"7960",30941,"BD"
"7961",50150,"Grad"
"7962",19919,"HS"
"7963",27299,"AD"
"7964",37188,"BD"
"7965",37431,"Grad"
"7966",27019,"HS"
"7967",35208,"AD"
"7968",36750,"BD"
"7969",32917,"Grad"
"7970",29716,"HS"
"7971",31795,"AD"
"7972",40272,"BD"
"7973",61544,"Grad"
"7974",31875,"HS"
"7975",34375,"AD"
"7976",39479,"BD"
"7977",28750,"Grad"
"7978",32841,"HS"
"7979",46250,"AD"
"7980",42639,"BD"
"7981",51250,"Grad"
"7982",27711,"HS"
"7983",33800,"AD"
"7984",45568,"BD"
"7985",55291,"Grad"
"7986",29935,"HS"
"7987",33215,"AD"
"7988",40428,"BD"
"7989",62241,"Grad"
"7990",24250,"HS"
"7991",34010,"AD"
"7992",37292,"BD"
"7993",56250,"Grad"
"7994",24048,"HS"
"7995",25776,"AD"
"7996",35313,"BD"
"7997",35417,"Grad"
"7998",27679,"HS"
"7999",30188,"AD"
"8000",39773,"BD"
"8001",43750,"Grad"
"8002",26382,"HS"
"8003",29148,"AD"
"8004",31083,"BD"
"8005",50000,"Grad"
"8006",25163,"HS"
"8007",29091,"AD"
"8008",36349,"BD"
"8009",38281,"Grad"
"8010",20827,"HS"
"8011",29191,"AD"
"8012",40364,"BD"
"8013",53750,"Grad"
"8014",25917,"HS"
"8015",35028,"AD"
"8016",47813,"BD"
"8017",48750,"Grad"
"8018",31250,"HS"
"8019",26793,"AD"
"8020",31314,"BD"
"8021",53750,"Grad"
"8022",26047,"HS"
"8023",32570,"AD"
"8024",40127,"BD"
"8025",58016,"Grad"
"8026",25952,"HS"
"8027",28857,"AD"
"8028",36964,"BD"
"8029",40341,"Grad"
"8030",25282,"HS"
"8031",33865,"AD"
"8032",36912,"BD"
"8033",31667,"Grad"
"8034",25917,"HS"
"8035",24500,"AD"
"8036",37589,"BD"
"8037",40673,"Grad"
"8038",26100,"HS"
"8039",30250,"AD"
"8040",31597,"BD"
"8041",38500,"Grad"
"8042",27961,"HS"
"8043",30291,"AD"
"8044",39750,"BD"
"8045",45250,"Grad"
"8046",30000,"HS"
"8047",28819,"AD"
"8048",42159,"BD"
"8049",42500,"Grad"
"8050",29048,"HS"
"8051",30347,"AD"
"8052",38092,"BD"
"8053",59583,"Grad"
"8054",19643,"HS"
"8055",30093,"AD"
"8056",29750,"BD"
"8057",49250,"Grad"
"8058",31571,"HS"
"8059",34668,"AD"
"8060",47263,"BD"
"8061",42344,"Grad"
"8062",29318,"HS"
"8063",31330,"AD"
"8064",41576,"BD"
"8065",50000,"Grad"
"8066",28036,"HS"
"8067",36920,"AD"
"8068",44444,"BD"
"8069",83625,"Grad"
"8070",29633,"HS"
"8071",34177,"AD"
"8072",41772,"BD"
"8073",51759,"Grad"
"8074",30192,"HS"
"8075",35369,"AD"
"8076",40719,"BD"
"8077",42917,"Grad"
"8078",27596,"HS"
"8079",25610,"AD"
"8080",33618,"BD"
"8081",33625,"Grad"
"8082",41964,"HS"
"8083",39464,"AD"
"8084",42396,"BD"
"8085",36750,"Grad"
"8086",28845,"HS"
"8087",33997,"AD"
"8088",42337,"BD"
"8089",41375,"Grad"
"8090",24766,"HS"
"8091",26897,"AD"
"8092",43846,"BD"
"8093",54286,"Grad"
"8094",25942,"HS"
"8095",27599,"AD"
"8096",39183,"BD"
"8097",44545,"Grad"
"8098",30580,"HS"
"8099",30134,"AD"
"8100",40536,"BD"
"8101",58750,"Grad"
"8102",30114,"HS"
"8103",32240,"AD"
"8104",43676,"BD"
"8105",48750,"Grad"
"8106",30244,"HS"
"8107",31792,"AD"
"8108",44324,"BD"
"8109",57137,"Grad"
"8110",23012,"HS"
"8111",28897,"AD"
"8112",42034,"BD"
"8113",54643,"Grad"
"8114",30213,"HS"
"8115",32138,"AD"
"8116",36394,"BD"
"8117",40781,"Grad"
"8118",19135,"HS"
"8119",24643,"AD"
"8120",40833,"BD"
"8121",24583,"Grad"
"8122",14141,"HS"
"8123",22895,"AD"
"8124",36507,"BD"
"8125",56250,"Grad"
"8126",31607,"HS"
"8127",26875,"AD"
"8128",40625,"BD"
"8129",31786,"Grad"
"8130",29177,"HS"
"8131",36791,"AD"
"8132",37948,"BD"
"8133",53281,"Grad"
"8134",26056,"HS"
"8135",35000,"AD"
"8136",27981,"BD"
"8137",21786,"Grad"
"8138",29975,"HS"
"8139",30682,"AD"
"8140",38104,"BD"
"8141",51219,"Grad"
"8142",26292,"HS"
"8143",31302,"AD"
"8144",34688,"BD"
"8145",53269,"Grad"
"8146",32127,"HS"
"8147",30849,"AD"
"8148",40236,"BD"
"8149",41742,"Grad"
"8150",26596,"HS"
"8151",33784,"AD"
"8152",41086,"BD"
"8153",44620,"Grad"
"8154",27418,"HS"
"8155",31889,"AD"
"8156",38649,"BD"
"8157",56074,"Grad"
"8158",26205,"HS"
"8159",28155,"AD"
"8160",40385,"BD"
"8161",29861,"Grad"
"8162",34980,"HS"
"8163",36543,"AD"
"8164",44867,"BD"
"8165",64444,"Grad"
"8166",23790,"HS"
"8167",29907,"AD"
"8168",42238,"BD"
"8169",57344,"Grad"
"8170",25928,"HS"
"8171",30372,"AD"
"8172",46449,"BD"
"8173",54353,"Grad"
"8174",26356,"HS"
"8175",27355,"AD"
"8176",38448,"BD"
"8177",54917,"Grad"
"8178",24939,"HS"
"8179",31280,"AD"
"8180",37784,"BD"
"8181",50825,"Grad"
"8182",24761,"HS"
"8183",28750,"AD"
"8184",32279,"BD"
"8185",46843,"Grad"
"8186",30743,"HS"
"8187",33834,"AD"
"8188",39794,"BD"
"8189",58606,"Grad"
"8190",23859,"HS"
"8191",29261,"AD"
"8192",42097,"BD"
"8193",49758,"Grad"
"8194",26919,"HS"
"8195",32130,"AD"
"8196",35428,"BD"
"8197",54868,"Grad"
"8198",30125,"HS"
"8199",36466,"AD"
"8200",53386,"BD"
"8201",66057,"Grad"
"8202",27606,"HS"
"8203",33846,"AD"
"8204",35789,"BD"
"8205",50583,"Grad"
"8206",31103,"HS"
"8207",33076,"AD"
"8208",48029,"BD"
"8209",54702,"Grad"
"8210",27047,"HS"
"8211",30753,"AD"
"8212",42901,"BD"
"8213",59742,"Grad"
"8214",29935,"HS"
"8215",36586,"AD"
"8216",56869,"BD"
"8217",68261,"Grad"
"8218",28223,"HS"
"8219",31545,"AD"
"8220",46524,"BD"
"8221",57005,"Grad"
"8222",25700,"HS"
"8223",29099,"AD"
"8224",40013,"BD"
"8225",55147,"Grad"
"8226",25820,"HS"
"8227",30553,"AD"
"8228",38914,"BD"
"8229",53762,"Grad"
"8230",24365,"HS"
"8231",31303,"AD"
"8232",41595,"BD"
"8233",51673,"Grad"
"8234",26707,"HS"
"8235",31564,"AD"
"8236",47109,"BD"
"8237",64734,"Grad"
"8238",28265,"HS"
"8239",30369,"AD"
"8240",44846,"BD"
"8241",52500,"Grad"
"8242",27416,"HS"
"8243",31780,"AD"
"8244",39714,"BD"
"8245",55466,"Grad"
"8246",32013,"HS"
"8247",43634,"AD"
"8248",66596,"BD"
"8249",78056,"Grad"
"8250",26957,"HS"
"8251",32903,"AD"
"8252",42123,"BD"
"8253",60359,"Grad"
"8254",28176,"HS"
"8255",35598,"AD"
"8256",52170,"BD"
"8257",66831,"Grad"
"8258",25242,"HS"
"8259",32917,"AD"
"8260",35000,"BD"
"8261",62868,"Grad"
"8262",28192,"HS"
"8263",33116,"AD"
"8264",48414,"BD"
"8265",63443,"Grad"
"8266",30268,"HS"
"8267",31787,"AD"
"8268",43559,"BD"
"8269",55739,"Grad"
"8270",26688,"HS"
"8271",32790,"AD"
"8272",41193,"BD"
"8273",55755,"Grad"
"8274",30958,"HS"
"8275",36229,"AD"
"8276",54960,"BD"
"8277",72975,"Grad"
"8278",28171,"HS"
"8279",34116,"AD"
"8280",50158,"BD"
"8281",72960,"Grad"
"8282",27035,"HS"
"8283",30477,"AD"
"8284",39306,"BD"
"8285",56629,"Grad"
"8286",28296,"HS"
"8287",32470,"AD"
"8288",48722,"BD"
"8289",66443,"Grad"
"8290",30236,"HS"
"8291",31506,"AD"
"8292",45116,"BD"
"8293",59885,"Grad"
"8294",27599,"HS"
"8295",34681,"AD"
"8296",42041,"BD"
"8297",49280,"Grad"
"8298",26658,"HS"
"8299",26657,"AD"
"8300",36217,"BD"
"8301",47500,"Grad"
"8302",28393,"HS"
"8303",30743,"AD"
"8304",48422,"BD"
"8305",59821,"Grad"
"8306",27359,"HS"
"8307",30725,"AD"
"8308",42926,"BD"
"8309",52276,"Grad"
"8310",26113,"HS"
"8311",32425,"AD"
"8312",43379,"BD"
"8313",47875,"Grad"
"8314",26820,"HS"
"8315",25499,"AD"
"8316",30900,"BD"
"8317",58800,"Grad"
"8318",30119,"HS"
"8319",32206,"AD"
"8320",41106,"BD"
"8321",64124,"Grad"
"8322",24931,"HS"
"8323",31210,"AD"
"8324",40881,"BD"
"8325",52679,"Grad"
"8326",26087,"HS"
"8327",29692,"AD"
"8328",42787,"BD"
"8329",46250,"Grad"
"8330",27914,"HS"
"8331",35258,"AD"
"8332",41625,"BD"
"8333",58618,"Grad"
"8334",30561,"HS"
"8335",36156,"AD"
"8336",50596,"BD"
"8337",69108,"Grad"
"8338",26383,"HS"
"8339",31437,"AD"
"8340",41277,"BD"
"8341",53958,"Grad"
"8342",28071,"HS"
"8343",35508,"AD"
"8344",52870,"BD"
"8345",62880,"Grad"
"8346",28817,"HS"
"8347",32747,"AD"
"8348",44943,"BD"
"8349",50463,"Grad"
"8350",27509,"HS"
"8351",35319,"AD"
"8352",50849,"BD"
"8353",65877,"Grad"
"8354",25895,"HS"
"8355",30430,"AD"
"8356",45275,"BD"
"8357",58832,"Grad"
"8358",29509,"HS"
"8359",34032,"AD"
"8360",50606,"BD"
"8361",62269,"Grad"
"8362",23995,"HS"
"8363",29301,"AD"
"8364",42147,"BD"
"8365",54710,"Grad"
"8366",27496,"HS"
